XKF3, 48572235, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0
XKFS, 48572235, 1, 0, 0, 0, 0, 0
XKQ, 48572235, 1, 0.9999946, 0.003170596, -0.0007672122, 0.0001803858
AHR2, 48573600, 0.39, 0.07, 0, 0, 0, 0, 0.9999939, 0.003458837, 0.0006545469, 7.447872E-05
PIDS, 48573684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
PIDA, 48573706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMU, 48573712, 0, -0.0002722021, -0.0006655016, -0.0002110413, 0.02267913, -0.07450639, -9.693284, 0, 0, 31.75, 1, 1, 2003, 1613
IMU, 48573712, 1, 0.0005709575, 0.0004218915, -0.0002181912, -0.01645247, -0.06314491, -9.714721, 0, 0, 37.80193, 1, 1, 2014, 2014
IMU, 48573712, 2, 8.54477E-05, 0.0005100875, -9.653507E-05, -0.02277218, -0.08615134, -9.710423, 0, 0, 40.9335, 1, 1, 7986, 3993
MSG, 48573804, LOG: Log_Write_Motor called at 48573791
MSG, 48573814, LOG: Logged 0 motors
PARM, 48573928, COMPASS_DIA2_Y, 1, 1
PARM, 48573945, COMPASS_DIA2_Z, 1, 1
PARM, 48573963, COMPASS_ODI2_X, 0, 0
PARM, 48574026, COMPASS_ODI2_Y, 0, 0
PARM, 48574040, COMPASS_ODI2_Z, 0, 0
PARM, 48574057, COMPASS_DIA3_X, 1, 1
PARM, 48574097, COMPASS_DIA3_Y, 1, 1
PARM, 48574185, COMPASS_DIA3_Z, 1, 1
PARM, 48574221, COMPASS_ODI3_X, 0, 0
PARM, 48574236, COMPASS_ODI3_Y, 0, 0
PARM, 48574250, COMPASS_ODI3_Z, 0, 0
PARM, 48574264, COMPASS_CAL_FIT, 16, 16
